,Yhat,Y,is_correct,confidence
826,B,B,True,0.9893895983695984
827,B,B,True,0.9946202039718628
828,C,C,True,0.9491387605667114
829,D,D,True,0.9908089637756348
830,A,A,True,0.9898187518119812
831,C,C,True,0.987473726272583
832,B,B,True,0.9900512099266052
833,B,B,True,0.8007476329803467
834,D,D,True,0.9912793040275574
835,A,A,True,0.9912988543510437
836,C,C,True,0.9799129962921143
837,A,A,True,0.9717367887496948
838,D,D,True,0.9960073828697205
839,A,A,True,0.9953932762145996
840,A,C,False,0.4414905905723572
841,B,B,True,0.9923508763313293
842,A,A,True,0.8597550988197327
843,B,B,True,0.9796208739280701
844,B,B,True,0.9887575507164001
845,D,D,True,0.8225863575935364
846,C,C,True,0.9822540879249573
847,A,A,True,0.9921556115150452
848,C,C,True,0.9682297706604004
849,C,C,True,0.9959487915039062
850,D,D,True,0.9882681965827942
851,D,D,True,0.9963860511779785
852,D,D,True,0.5291175246238708
853,D,C,False,0.5199730396270752
854,D,D,True,0.9979191422462463
855,B,C,False,0.5408098697662354
856,A,A,True,0.9985818862915039
857,A,B,False,0.6992901563644409
858,C,C,True,0.9829624891281128
859,B,B,True,0.9884849786758423
860,B,A,False,0.5446276068687439
861,B,B,True,0.9969226717948914
862,B,C,False,0.8604888319969177
863,D,D,True,0.9848995208740234
864,B,B,True,0.9691518545150757
865,B,B,True,0.9935978651046753
866,A,B,False,0.3234015703201294
867,B,C,False,0.5507432818412781
868,D,D,True,0.989899218082428
869,B,B,True,0.9877579212188721
870,D,A,False,0.7901462316513062
871,C,C,True,0.9631769061088562
872,C,C,True,0.9795178771018982
873,C,C,True,0.9756327271461487
874,A,A,True,0.9560522437095642
875,C,C,True,0.7970549464225769
876,B,B,True,0.962202250957489
877,A,C,False,0.44548389315605164
878,B,B,True,0.9926061630249023
879,A,C,False,0.9805989265441895
880,A,A,True,0.9872562885284424
881,B,B,True,0.8141048550605774
882,B,B,True,0.982750415802002
883,D,B,False,0.9939990043640137
884,C,C,True,0.558699369430542
885,B,B,True,0.8250598311424255
886,C,A,False,0.7804058790206909
887,D,D,True,0.9990748167037964
888,C,A,False,0.4246023893356323
889,A,A,True,0.9679892063140869
890,D,D,True,0.8534062504768372
891,B,B,True,0.987857460975647
892,D,D,True,0.6614595651626587
893,B,B,True,0.995735764503479
894,B,B,True,0.9946318864822388
895,C,D,False,0.4781554937362671
896,C,C,True,0.4849533140659332
897,D,B,False,0.9229822158813477
898,C,C,True,0.9916121959686279
899,B,B,True,0.9514096975326538
900,C,C,True,0.7991843819618225
901,C,C,True,0.9865975975990295
902,D,C,False,0.5742095112800598
903,D,D,True,0.932066023349762
904,B,B,True,0.9905965328216553
905,A,C,False,0.9890145659446716
906,B,B,True,0.8091235756874084
907,D,D,True,0.8722183704376221
908,D,A,False,0.8415933847427368
909,C,C,True,0.7131078839302063
910,D,D,True,0.9989720582962036
911,B,B,True,0.9854347705841064
912,A,A,True,0.6415104866027832
913,D,B,False,0.6836031675338745
914,B,C,False,0.6180024743080139
915,D,D,True,0.9892488718032837
916,A,A,True,0.506457507610321
917,B,B,True,0.9441527128219604
918,C,C,True,0.9944909811019897
919,C,C,True,0.9426959156990051
920,C,A,False,0.9391370415687561
921,B,D,False,0.47662362456321716
922,D,D,True,0.8069161772727966
923,D,D,True,0.9072280526161194
924,D,D,True,0.5923707485198975
925,B,B,True,0.49065667390823364
926,C,C,True,0.9467025399208069
927,D,D,True,0.8862835168838501
928,B,A,False,0.7424939870834351
929,B,D,False,0.9246712923049927
930,B,A,False,0.7456790208816528
931,D,C,False,0.7477601766586304
932,B,B,True,0.7821491956710815
933,B,B,True,0.745534360408783
934,B,A,False,0.9039565920829773
935,D,C,False,0.8388239741325378
936,B,C,False,0.4372870922088623
937,B,B,True,0.9531593918800354
938,D,D,True,0.5932142734527588
939,B,A,False,0.5326408743858337
940,B,B,True,0.6674251556396484
941,D,A,False,0.7390628457069397
942,B,A,False,0.9080605506896973
943,D,D,True,0.8978508710861206
944,B,B,True,0.9655459523200989
945,C,C,True,0.8409916758537292
946,D,B,False,0.7011865973472595
947,D,B,False,0.9409455060958862
948,B,B,True,0.868908703327179
949,B,C,False,0.5727329254150391
950,D,C,False,0.8747410774230957
951,B,D,False,0.5576410293579102
952,C,C,True,0.9459474682807922
953,D,D,True,0.5426477789878845
954,D,D,True,0.811208963394165
955,B,C,False,0.6419873237609863
956,B,B,True,0.506729245185852
957,B,B,True,0.4992158114910126
958,C,C,True,0.9476689100265503
959,B,B,True,0.7972836494445801
960,B,B,True,0.8941164612770081
961,B,B,True,0.9452348947525024
962,B,B,True,0.9151995182037354
963,B,B,True,0.8702507615089417
964,B,D,False,0.7938405275344849
965,C,C,True,0.9645726680755615
966,B,B,True,0.9430292248725891
967,B,A,False,0.7291246056556702
968,B,B,True,0.8723276257514954
969,B,A,False,0.6270574927330017
970,D,B,False,0.6158840656280518
971,D,D,True,0.6381555199623108
972,B,D,False,0.5405414700508118
973,C,C,True,0.659889817237854
974,B,B,True,0.9434329867362976
975,B,A,False,0.6555277109146118
976,B,C,False,0.9018973708152771
977,B,D,False,0.5127864480018616
978,B,B,True,0.8333012461662292
979,D,C,False,0.9755316972732544
980,C,A,False,0.6734269857406616
981,B,A,False,0.5107177495956421
982,C,D,False,0.7073254585266113
983,D,D,True,0.9465031027793884
984,B,D,False,0.7438217997550964
985,A,A,True,0.5045822262763977
986,C,A,False,0.9560108184814453
987,B,B,True,0.9434775710105896
988,D,D,True,0.7948704361915588
989,B,A,False,0.7453432083129883
990,D,B,False,0.7272491455078125
991,B,C,False,0.6369626522064209
992,B,B,True,0.9190737009048462
993,D,D,True,0.9148361086845398
994,B,A,False,0.8342889547348022
995,B,C,False,0.5894503593444824
996,B,C,False,0.41702693700790405
997,C,A,False,0.6317375898361206
998,B,B,True,0.9366653561592102
999,D,C,False,0.7007384896278381
1000,D,B,False,0.740451991558075
1001,B,B,True,0.9209966659545898
1002,D,D,True,0.9743818044662476
1003,B,D,False,0.8840010762214661
1004,B,A,False,0.6087554693222046
1005,B,B,True,0.961515486240387
1006,C,C,True,0.4796583652496338
1007,B,B,True,0.7685262560844421
1008,B,A,False,0.6340086460113525
1009,B,B,True,0.9462180137634277
1010,D,D,True,0.9701045751571655
1011,B,A,False,0.7567563652992249
1012,B,B,True,0.9002352356910706
1013,B,C,False,0.47969648241996765
1014,B,A,False,0.7355708479881287
1015,B,A,False,0.8750110268592834
1016,B,C,False,0.5095261335372925
1017,B,A,False,0.6975057125091553
1018,B,A,False,0.6511956453323364
1019,A,A,True,0.993436872959137
1020,C,C,True,0.9791282415390015
1021,D,D,True,0.9956015348434448
1022,A,C,False,0.843117356300354
1023,B,B,True,0.9647437334060669
1024,A,A,True,0.9719631671905518
1025,D,D,True,0.995452344417572
1026,D,D,True,0.9946355223655701
1027,C,C,True,0.987036406993866
1028,D,D,True,0.9958375692367554
1029,B,B,True,0.9582968950271606
1030,D,D,True,0.9960534572601318
1031,B,C,False,0.8771621584892273
1032,B,B,True,0.8347556591033936
1033,C,C,True,0.5390785932540894
1034,C,C,True,0.9680395722389221
1035,A,A,True,0.994768500328064
1036,D,D,True,0.8075904250144958
1037,D,B,False,0.48504483699798584
1038,A,B,False,0.6607175469398499
1039,D,D,True,0.9875038266181946
1040,A,A,True,0.9991432428359985
1041,A,C,False,0.892520546913147
1042,D,A,False,0.6742304563522339
1043,A,A,True,0.9986677169799805
1044,D,A,False,0.9633165001869202
1045,D,D,True,0.961999773979187
1046,B,B,True,0.9934821724891663
1047,D,D,True,0.9904195666313171
1048,B,B,True,0.9746397137641907
1049,A,A,True,0.9752285480499268
1050,D,D,True,0.9978577494621277
1051,D,D,True,0.8543446063995361
1052,D,D,True,0.997022807598114
1053,B,B,True,0.9936363697052002
1054,D,D,True,0.9882656335830688
1055,A,A,True,0.8468736410140991
1056,D,A,False,0.8570471405982971
1057,A,C,False,0.9238396286964417
1058,C,C,True,0.9786686301231384
1059,A,A,True,0.7510296702384949
1060,A,A,True,0.9522761106491089
1061,C,C,True,0.9033525586128235
1062,C,C,True,0.627644419670105
1063,D,D,True,0.9975618124008179
1064,C,C,True,0.990780770778656
1065,A,A,True,0.9859631657600403
1066,A,A,True,0.9440736770629883
1067,B,B,True,0.9658491015434265
1068,D,D,True,0.9882935285568237
1069,B,B,True,0.9862826466560364
1070,B,B,True,0.9947469830513
1071,B,B,True,0.9810106158256531
1072,C,C,True,0.8686224818229675
1073,C,D,False,0.8084717988967896
1074,A,A,True,0.9786831140518188
1075,C,C,True,0.9905074834823608
1076,B,B,True,0.8184995055198669
1077,B,B,True,0.8908020257949829
1078,D,D,True,0.82396000623703
1079,D,A,False,0.9164522290229797
1080,C,C,True,0.9758538007736206
1081,A,A,True,0.9854143857955933
1082,C,C,True,0.9736931324005127
1083,D,B,False,0.6756426095962524
1084,C,C,True,0.9913352131843567
1085,D,A,False,0.9687827229499817
1086,D,C,False,0.890464186668396
1087,D,D,True,0.8098040819168091
1088,C,C,True,0.989715039730072
1089,A,A,True,0.5668771862983704
1090,A,A,True,0.9934449195861816
1091,C,C,True,0.9849517941474915
1092,A,C,False,0.6878522634506226
1093,C,C,True,0.9484999775886536
1094,C,C,True,0.9368610382080078
1095,A,A,True,0.964228630065918
1096,C,C,True,0.9890691637992859
1097,D,D,True,0.6786714792251587
1098,B,C,False,0.936690628528595
1099,C,C,True,0.9921632409095764
1100,C,C,True,0.9864559173583984
1101,A,A,True,0.9881144165992737
1102,D,D,True,0.9930400848388672
1103,C,C,True,0.9723496437072754
1104,B,B,True,0.9960651993751526
1105,D,D,True,0.9939809441566467
1106,B,B,True,0.9862077236175537
1107,B,C,False,0.9825140833854675
1108,D,D,True,0.984478235244751
1109,D,D,True,0.8790917992591858
1110,C,C,True,0.5880758762359619
1111,A,A,True,0.9903818964958191
1112,D,B,False,0.4316098392009735
1113,C,C,True,0.9908484220504761
1114,D,D,True,0.9563284516334534
1115,C,C,True,0.9919642210006714
1116,C,C,True,0.9672342538833618
1117,B,B,True,0.9506537914276123
1118,D,D,True,0.989416778087616
1119,C,C,True,0.8007525205612183
1120,A,A,True,0.9956412315368652
1121,D,C,False,0.8829455375671387
1122,C,C,True,0.8006009459495544
1123,D,B,False,0.45238760113716125
1124,C,C,True,0.9220287203788757
1125,B,B,True,0.3546156883239746
1126,B,B,True,0.9940313696861267
1127,A,A,True,0.9917324781417847
1128,B,B,True,0.5313337445259094
1129,B,B,True,0.9936363697052002
1130,C,C,True,0.9789916276931763
1131,B,B,True,0.9901159405708313
1132,A,A,True,0.7155934572219849
1133,A,A,True,0.5981476902961731
1134,A,A,True,0.9343299865722656
1135,A,A,True,0.9842945337295532
1136,A,A,True,0.9110333919525146
1137,D,D,True,0.9916709661483765
1138,C,C,True,0.7955603003501892
1139,D,A,False,0.39790233969688416
1140,D,D,True,0.9828770756721497
1141,C,C,True,0.9490835666656494
1142,C,C,True,0.9355568885803223
1143,A,A,True,0.9975420236587524
1144,A,A,True,0.9893043041229248
1145,B,C,False,0.5890109539031982
1146,D,B,False,0.5246495604515076
1147,B,B,True,0.9825754165649414
1148,B,C,False,0.5506651401519775
1149,C,C,True,0.32868531346321106
1150,A,A,True,0.9732428789138794
1151,A,A,True,0.9837718605995178
1152,A,B,False,0.7816891670227051
1153,A,A,True,0.9700988531112671
1154,C,D,False,0.9476901292800903
1155,D,A,False,0.6203567385673523
1156,C,C,True,0.7330585718154907
1157,A,A,True,0.9890985488891602
1158,D,C,False,0.7443852424621582
1159,D,C,False,0.46066954731941223
1160,D,D,True,0.9813668727874756
1161,D,D,True,0.9693514108657837
1162,D,A,False,0.4933810234069824
1163,A,B,False,0.4362078309059143
1164,C,D,False,0.9622293710708618
1165,A,C,False,0.8410268425941467
1166,C,C,True,0.9080396890640259
1167,D,D,True,0.994941234588623
1168,D,D,True,0.9012947678565979
1169,D,D,True,0.7771425247192383
1170,C,C,True,0.8291863799095154
1171,D,B,False,0.8667635917663574
1172,D,D,True,0.7854909300804138
1173,C,C,True,0.9594801068305969
1174,B,B,True,0.9499929547309875
1175,D,A,False,0.7818789482116699
1176,A,A,True,0.6026942729949951
1177,A,B,False,0.41460874676704407
1178,C,C,True,0.941461443901062
1179,B,D,False,0.84123694896698
1180,D,D,True,0.9250941872596741
1181,D,B,False,0.571356475353241
1182,B,B,True,0.9773066639900208
1183,C,A,False,0.9074264168739319
1184,C,C,True,0.8955160975456238
1185,B,C,False,0.9800060987472534
1186,C,C,True,0.989687979221344
1187,D,A,False,0.6835262775421143
1188,D,D,True,0.6039832234382629
1189,D,B,False,0.9881017208099365
1190,B,D,False,0.9448967576026917
1191,D,D,True,0.8081158995628357
1192,D,D,True,0.5192881226539612
1193,D,D,True,0.9656441807746887
1194,A,A,True,0.7497970461845398
1195,D,A,False,0.5590944290161133
1196,A,A,True,0.9661589860916138
1197,B,B,True,0.9213392734527588
1198,A,A,True,0.9620477557182312
1199,C,A,False,0.8992486000061035
1200,B,D,False,0.726131021976471
1201,D,D,True,0.9501336216926575
1202,A,A,True,0.8904777765274048
1203,B,C,False,0.8917282223701477
1204,B,B,True,0.9792765378952026
1205,D,A,False,0.7179464101791382
1206,A,A,True,0.8455905914306641
1207,D,D,True,0.6201701164245605
1208,B,C,False,0.9913450479507446
1209,A,A,True,0.9703851342201233
1210,D,D,True,0.9462617039680481
1211,D,C,False,0.9963443875312805
1212,C,C,True,0.5416449904441833
1213,B,B,True,0.9334703683853149
1214,A,D,False,0.6658501625061035
1215,D,C,False,0.9659842252731323
1216,A,A,True,0.837445855140686
1217,D,B,False,0.7801095843315125
1218,D,C,False,0.7502109408378601
1219,A,C,False,0.518197238445282
1220,A,A,True,0.97336345911026
1221,A,A,True,0.9633617401123047
1222,B,A,False,0.5977261662483215
1223,C,D,False,0.8010550737380981
1224,C,C,True,0.9729520678520203
1225,B,D,False,0.5700111389160156
1226,C,C,True,0.7881361842155457
1227,A,C,False,0.7088348269462585
1228,B,B,True,0.6528874039649963
1229,C,A,False,0.8824998140335083
1230,D,C,False,0.9457880854606628
1231,D,D,True,0.9686003923416138
1232,B,D,False,0.9369367361068726
1233,D,C,False,0.9870626330375671
1234,D,D,True,0.9967838525772095
1235,A,D,False,0.7748699188232422
1236,C,C,True,0.7497906684875488
1237,D,A,False,0.8514673709869385
1238,C,B,False,0.9731865525245667
1239,B,B,True,0.9889230728149414
1240,A,A,True,0.9806646108627319
1241,D,B,False,0.8870418071746826
1242,A,C,False,0.9339561462402344
1243,D,D,True,0.9080165028572083
1244,A,A,True,0.9906629323959351
1245,D,B,False,0.6937052011489868
1246,C,C,True,0.979951798915863
1247,A,A,True,0.9874316453933716
1248,C,C,True,0.9621789455413818
1249,B,A,False,0.9836779832839966
1250,C,C,True,0.9842409491539001
1251,D,D,True,0.9787942171096802
1252,B,B,True,0.8716855049133301
1253,D,D,True,0.7574189901351929
1254,D,D,True,0.9861077070236206
1255,A,A,True,0.9629743099212646
1256,B,D,False,0.7004060745239258
1257,C,C,True,0.84458327293396
1258,D,C,False,0.7435716390609741
1259,B,A,False,0.8895483016967773
1260,D,C,False,0.7037220001220703
1261,A,A,True,0.7973143458366394
1262,C,C,True,0.9574055075645447
1263,A,B,False,0.944856584072113
1264,B,B,True,0.9062512516975403
1265,C,C,True,0.8628143668174744
1266,D,C,False,0.5007864832878113
1267,B,D,False,0.8898103833198547
1268,B,B,True,0.9774036407470703
1269,A,A,True,0.8256245255470276
1270,B,B,True,0.6026434898376465
1271,A,D,False,0.9565209150314331
1272,C,C,True,0.8954150080680847
1273,A,A,True,0.9924963712692261
1274,D,D,True,0.7522395849227905
1275,A,A,True,0.9895128607749939
1276,B,B,True,0.995628833770752
1277,D,D,True,0.996013879776001
1278,D,D,True,0.990431010723114
1279,D,D,True,0.8716532588005066
1280,B,B,True,0.9871297478675842
1281,A,A,True,0.9447290301322937
1282,A,D,False,0.8853557705879211
1283,D,D,True,0.989288330078125
1284,C,C,True,0.6800646185874939
1285,B,B,True,0.7758143544197083
1286,B,B,True,0.5186021327972412
1287,B,B,True,0.9942061901092529
1288,A,B,False,0.6940618753433228
1289,A,A,True,0.8144837617874146
1290,C,C,True,0.9867313504219055
1291,B,B,True,0.7903522849082947
1292,B,B,True,0.6609564423561096
1293,B,B,True,0.9576039910316467
1294,A,A,True,0.629006564617157
1295,D,D,True,0.9787246584892273
1296,C,C,True,0.7915598154067993
1297,D,D,True,0.7798100113868713
1298,C,C,True,0.6543418765068054
1299,B,B,True,0.9677860736846924
1300,C,C,True,0.6742041110992432
1301,C,C,True,0.9208322763442993
1302,D,B,False,0.5487310290336609
1303,B,D,False,0.5841626524925232
1304,C,C,True,0.9601957201957703
1305,B,C,False,0.5180179476737976
1306,D,D,True,0.610227108001709
1307,B,B,True,0.8340771794319153
1308,A,A,True,0.9279265403747559
1309,A,C,False,0.7278488278388977
1310,C,A,False,0.48879751563072205
1311,D,B,False,0.992797315120697
1312,D,D,True,0.8987933993339539
1313,D,C,False,0.5659540295600891
1314,B,B,True,0.701561689376831
1315,A,A,True,0.9921046495437622
1316,A,C,False,0.7762613296508789
1317,B,B,True,0.7092865705490112
1318,B,B,True,0.9733116626739502
1319,D,A,False,0.8576673865318298
1320,A,C,False,0.8951725363731384
1321,A,B,False,0.7183650732040405
1322,D,D,True,0.9986569881439209
1323,B,B,True,0.5952306389808655
1324,B,B,True,0.9056945443153381
1325,A,A,True,0.8667314052581787
1326,D,D,True,0.9951306581497192
1327,B,B,True,0.9685686230659485
1328,B,B,True,0.9310781359672546
1329,D,D,True,0.9496726989746094
1330,C,C,True,0.5868659615516663
1331,A,A,True,0.7619965076446533
1332,D,D,True,0.9917681217193604
1333,B,B,True,0.9810886383056641
1334,D,D,True,0.8790860176086426
1335,C,C,True,0.9432398080825806
1336,D,D,True,0.9263021349906921
1337,B,B,True,0.9768638014793396
1338,D,D,True,0.9847507476806641
1339,A,A,True,0.955407977104187
1340,B,B,True,0.9866734743118286
1341,B,B,True,0.9689565896987915
1342,B,B,True,0.9860682487487793
1343,D,D,True,0.9688934683799744
1344,A,A,True,0.94880211353302
1345,C,C,True,0.9379107356071472
1346,C,C,True,0.9640350937843323
1347,B,C,False,0.8701188564300537
1348,B,B,True,0.9845474362373352
1349,D,D,True,0.9924536347389221
1350,A,A,True,0.9911271929740906
1351,A,A,True,0.8097719550132751
1352,A,B,False,0.6871325373649597
1353,A,A,True,0.919106125831604
1354,A,A,True,0.9881137013435364
1355,A,A,True,0.9939284324645996
1356,D,A,False,0.9979180693626404
1357,A,A,True,0.9813135862350464
1358,B,B,True,0.9892460703849792
1359,B,B,True,0.6277444958686829
1360,A,A,True,0.9950699806213379
1361,B,B,True,0.9922866821289062
1362,B,D,False,0.7965190410614014
1363,A,B,False,0.6487935781478882
1364,D,B,False,0.8031987547874451
1365,D,D,True,0.9302545785903931
1366,B,B,True,0.982890784740448
1367,B,B,True,0.9747841358184814
1368,A,A,True,0.9916931986808777
1369,D,D,True,0.925491452217102
1370,A,A,True,0.9537498950958252
1371,C,C,True,0.9207553863525391
1372,A,A,True,0.5523329973220825
1373,B,B,True,0.7437075972557068
1374,B,C,False,0.9814767241477966
1375,A,B,False,0.637859046459198
1376,D,D,True,0.5052499771118164
1377,C,C,True,0.9773650765419006
1378,B,B,True,0.9896793365478516
1379,D,D,True,0.9941892623901367
1380,C,C,True,0.9767475724220276
1381,D,D,True,0.9489884376525879
1382,B,C,False,0.8493871092796326
1383,B,C,False,0.5030331611633301
1384,C,C,True,0.9491931200027466
1385,B,B,True,0.9843146204948425
1386,B,B,True,0.9934290051460266
1387,D,D,True,0.996412456035614
1388,D,D,True,0.9916074275970459
1389,D,C,False,0.6548317670822144
1390,C,B,False,0.9870100021362305
1391,D,D,True,0.9921211004257202
